id,dt,target
ff2fbb2c3b,10,17.864478914286213
ff2fbb2c3b,9,18.138586632839274
ff2fbb2c3b,8,17.633678393237133
ff2fbb2c3b,7,16.931751655625387
ff2fbb2c3b,6,17.348788390660754
ff2fbb2c3b,5,18.571585802892816
ff2fbb2c3b,4,16.79915767524659
ff2fbb2c3b,3,17.595004993070823
ff2fbb2c3b,2,17.045844537828575
ff2fbb2c3b,1,17.043977786100843
ff231d4dee,10,52.58596682023569
ff231d4dee,9,51.09212326751827
ff231d4dee,8,52.599140234351104
ff231d4dee,7,54.90276127085597
ff231d4dee,6,58.63876557168603
ff231d4dee,5,59.2407513120646
ff231d4dee,4,67.85233496955394
ff231d4dee,3,74.900198878077
ff231d4dee,2,68.4913200618719
ff231d4dee,1,62.72507224222625
ff150bc517,10,28.691961407060973
ff150bc517,9,26.803711498555945
ff150bc517,8,26.69723524530366
ff150bc517,7,25.203976488849804
ff150bc517,6,26.66721746366584
ff150bc517,5,29.530262455462182
ff150bc517,4,33.606905274209986
ff150bc517,3,30.466386945935433
ff150bc517,2,25.9344185390495
ff150bc517,1,27.46020506899329
fee7e1048f,10,25.253271669895977
fee7e1048f,9,23.980256141794747
fee7e1048f,8,23.271919272920044
fee7e1048f,7,23.053691091877848
fee7e1048f,6,24.91719531659959
fee7e1048f,5,25.19754462657761
fee7e1048f,4,25.504638918574525
fee7e1048f,3,25.394466669273005
fee7e1048f,2,23.679273264041097
fee7e1048f,1,23.14145569760457
fee4ab8f26,10,33.92466628778104
fee4ab8f26,9,83.39468249330862
fee4ab8f26,8,86.33307267942185
fee4ab8f26,7,90.31614770121402
fee4ab8f26,6,102.44831735599516
fee4ab8f26,5,96.92627408922412
fee4ab8f26,4,24.77091658442537
fee4ab8f26,3,42.104565197133375
fee4ab8f26,2,82.83464625888469
fee4ab8f26,1,85.24961240866821
fed1a95200,10,24.72137994069834
fed1a95200,9,25.958157295444373
fed1a95200,8,24.367158114928746
fed1a95200,7,24.610283055376886
fed1a95200,6,26.309135641528275
fed1a95200,5,27.452919316544868
fed1a95200,4,25.97024553174574
fed1a95200,3,25.849691707378593
fed1a95200,2,25.024745071030775
fed1a95200,1,25.922222599897154
fecf38f73a,10,41.566501704856364
fecf38f73a,9,40.66618266853671
fecf38f73a,8,36.75974903810907
fecf38f73a,7,36.40437690091742
fecf38f73a,6,40.80977596655232
fecf38f73a,5,43.32515702770663
fecf38f73a,4,41.787513920035906
fecf38f73a,3,39.92586167667077
fecf38f73a,2,39.93229401950084
fecf38f73a,1,38.509594968179606
febdc00125,10,19.315280582469363
febdc00125,9,19.752011360414098
febdc00125,8,19.30685190969718
febdc00125,7,19.19360289574943
febdc00125,6,19.23560486437949
febdc00125,5,21.545371663860077
febdc00125,4,18.968222441786857
febdc00125,3,21.026424166047768
febdc00125,2,20.092300604993206
febdc00125,1,20.129002692573494
fea2ab9d00,10,24.999042351091916
fea2ab9d00,9,27.06277604857742
fea2ab9d00,8,26.83307320964491
fea2ab9d00,7,24.851168633009003
fea2ab9d00,6,26.044432216480953
fea2ab9d00,5,28.746060649816755
fea2ab9d00,4,30.2253451509108
fea2ab9d00,3,30.989258719265848
fea2ab9d00,2,34.49693525342715
fea2ab9d00,1,31.220659659140253
fea0c15bfd,10,22.15555426629812
fea0c15bfd,9,22.00938181188808
fea0c15bfd,8,21.134794605752653
fea0c15bfd,7,21.302144313312642
fea0c15bfd,6,20.660585245243656
fea0c15bfd,5,19.81125459138797
fea0c15bfd,4,22.129190407104005
fea0c15bfd,3,23.330266693394194
fea0c15bfd,2,23.794312543789232
fea0c15bfd,1,22.261610088677475
fe91a76098,10,3.5452393576868997
fe91a76098,9,3.5452393576868997
fe91a76098,8,3.424785643400013
fe91a76098,7,2.937426512770496
fe91a76098,6,2.8502204800484594
fe91a76098,5,3.458033324964863
fe91a76098,4,3.7510342021153753
fe91a76098,3,2.9741467311340526
fe91a76098,2,2.9741467311340526
fe91a76098,1,3.5452393576868997
fe86430130,10,37.22917707330755
fe86430130,9,38.78510148210444
fe86430130,8,37.39287821846188
fe86430130,7,36.92962084504792
fe86430130,6,38.659945637373674
fe86430130,5,37.281998585566065
fe86430130,4,36.67469358133657
fe86430130,3,39.86299014272532
fe86430130,2,40.73484872932937
fe86430130,1,38.45107381855073
fe80fd5025,10,36.596579331951695
fe80fd5025,9,33.522274970476445
fe80fd5025,8,33.98924961161779
fe80fd5025,7,35.62163199386832
fe80fd5025,6,36.61506897984301
fe80fd5025,5,37.28041956195411
fe80fd5025,4,41.879791533196574
fe80fd5025,3,37.35006812949985
fe80fd5025,2,35.228303685507036
fe80fd5025,1,37.332542865600345
fe7c8b9314,10,22.15815018332889
fe7c8b9314,9,24.263231780664054
fe7c8b9314,8,19.83453908308142
fe7c8b9314,7,21.6342781909008
fe7c8b9314,6,22.483561419979164
fe7c8b9314,5,19.632835632071092
fe7c8b9314,4,23.620083132077053
fe7c8b9314,3,20.491608872944965
fe7c8b9314,2,22.872679317467487
fe7c8b9314,1,17.454829601063643
fe7c302d8d,10,18.46539657813537
fe7c302d8d,9,19.01330280077097
fe7c302d8d,8,19.533517882082663
fe7c302d8d,7,16.80140479863018
fe7c302d8d,6,16.433381475978717
fe7c302d8d,5,15.953933965151752
fe7c302d8d,4,19.254039653356152
fe7c302d8d,3,20.07490221614336
fe7c302d8d,2,20.19218057627677
fe7c302d8d,1,18.9055088162078
fe6d650abc,10,25.8208153902515
fe6d650abc,9,27.678777035578385
fe6d650abc,8,23.993871314360337
fe6d650abc,7,23.71640263499079
fe6d650abc,6,23.13798253979207
fe6d650abc,5,24.05608894515338
fe6d650abc,4,27.05496752389911
fe6d650abc,3,26.14793820361969
fe6d650abc,2,25.397733300873632
fe6d650abc,1,23.648481850181813
fe675fe7aa,10,6.827185954337558
fe675fe7aa,9,7.37280576025369
fe675fe7aa,8,6.756100106589393
fe675fe7aa,7,6.99721436064182
fe675fe7aa,6,6.756100106589393
fe675fe7aa,5,6.756100106589393
fe675fe7aa,4,6.828671238917282
fe675fe7aa,3,6.756100106589393
fe675fe7aa,2,7.252098501933984
fe675fe7aa,1,6.756100106589393
fe6340be87,10,6.927576206457581
fe6340be87,9,7.366327725597919
fe6340be87,8,6.9340165615459055
fe6340be87,7,7.183051073467577
fe6340be87,6,7.064938876488484
fe6340be87,5,8.159425028677491
fe6340be87,4,8.750529836546042
fe6340be87,3,8.368458677290374
fe6340be87,2,7.878194477924774
fe6340be87,1,8.434291974182068
fe4f4f270d,10,11.643147108639928
fe4f4f270d,9,11.7759804120637
fe4f4f270d,8,13.383530574635014
fe4f4f270d,7,13.758543565828546
fe4f4f270d,6,11.056189342103611
fe4f4f270d,5,12.739423557151
fe4f4f270d,4,11.500039645682634
fe4f4f270d,3,8.040757522909507
fe4f4f270d,2,9.23337482252689
fe4f4f270d,1,10.376882426902624
fe36bba93d,10,58.7693982356868
fe36bba93d,9,56.060308085489226
fe36bba93d,8,56.4168431707902
fe36bba93d,7,75.54499031649601
fe36bba93d,6,65.75408477058464
fe36bba93d,5,76.9534294841505
fe36bba93d,4,87.62527855521458
fe36bba93d,3,72.31457528469258
fe36bba93d,2,70.62448069909604
fe36bba93d,1,68.60644457183778
fe35907591,10,49.68967706951399
fe35907591,9,45.95865521244943
fe35907591,8,44.0820250083323
fe35907591,7,44.64336994548199
fe35907591,6,46.85636571179844
fe35907591,5,52.626715338054034
fe35907591,4,61.198380321468335
fe35907591,3,48.78273514146442
fe35907591,2,47.0339248615212
fe35907591,1,47.35323442892129
fe2592b42a,10,24.475677620951476
fe2592b42a,9,24.83779469137532
fe2592b42a,8,24.47445593718607
fe2592b42a,7,25.745742818225267
fe2592b42a,6,25.345799594850824
fe2592b42a,5,23.973587955963424
fe2592b42a,4,23.773773218961455
fe2592b42a,3,24.37588797799281
fe2592b42a,2,24.217141057248906
fe2592b42a,1,23.63931058959862
fe1a61777d,10,22.96216181415724
fe1a61777d,9,21.0819431294211
fe1a61777d,8,20.274092207901816
fe1a61777d,7,18.798344144520208
fe1a61777d,6,18.630217482161907
fe1a61777d,5,19.392529669689733
fe1a61777d,4,23.901871867767554
fe1a61777d,3,20.613383921304877
fe1a61777d,2,17.900367861475544
fe1a61777d,1,18.41010847396268
fe0bae0216,10,24.040557083522515
fe0bae0216,9,23.71444981636595
fe0bae0216,8,22.363979870545062
fe0bae0216,7,23.94821195806248
fe0bae0216,6,21.832654147546908
fe0bae0216,5,22.579243736418682
fe0bae0216,4,23.17530832141369
fe0bae0216,3,22.263402022821918
fe0bae0216,2,22.37039234017145
fe0bae0216,1,23.046319598600114
fdf4d5b05e,10,19.07258684820806
fdf4d5b05e,9,16.708850329823285
fdf4d5b05e,8,17.710485921137614
fdf4d5b05e,7,15.980985860252346
fdf4d5b05e,6,20.43148539602987
fdf4d5b05e,5,21.523138638083953
fdf4d5b05e,4,21.668749868322152
fdf4d5b05e,3,20.246339379885118
fdf4d5b05e,2,18.563066138787136
fdf4d5b05e,1,19.197777266094977
fde3f2e712,10,40.04270872463936
fde3f2e712,9,37.84014407145887
fde3f2e712,8,39.926234455819056
fde3f2e712,7,36.915303371040096
fde3f2e712,6,37.19863381778089
fde3f2e712,5,43.438710715423376
fde3f2e712,4,46.6132055558172
fde3f2e712,3,43.453062274193314
fde3f2e712,2,41.7795588399492
fde3f2e712,1,42.45657826895228
fde14d5b0b,10,34.31252392488423
fde14d5b0b,9,32.56575045348547
fde14d5b0b,8,28.65452626608657
fde14d5b0b,7,37.17163061726521
fde14d5b0b,6,36.649043204316165
fde14d5b0b,5,27.418702427888373
fde14d5b0b,4,30.581957406444857
fde14d5b0b,3,31.656193871436923
fde14d5b0b,2,30.19022519231145
fde14d5b0b,1,29.09581217927413
fddc599a3a,10,39.600263635583005
fddc599a3a,9,69.94822814830982
fddc599a3a,8,72.27840464638787
fddc599a3a,7,40.81878136604013
fddc599a3a,6,60.109673141733275
fddc599a3a,5,33.59272065140651
fddc599a3a,4,50.809596608144005
fddc599a3a,3,73.9027806591217
fddc599a3a,2,74.60911222252027
fddc599a3a,1,82.29256149287023
fdd25b9aeb,10,55.98655253974082
fdd25b9aeb,9,49.825115963327434
fdd25b9aeb,8,45.059435159389764
fdd25b9aeb,7,51.39142975796631
fdd25b9aeb,6,51.009090785135015
fdd25b9aeb,5,47.46726883849278
fdd25b9aeb,4,49.46850296892659
fdd25b9aeb,3,48.34019282372274
fdd25b9aeb,2,49.3878621663739
fdd25b9aeb,1,48.063521478003366
fdc4dddb01,10,26.30894123789266
fdc4dddb01,9,25.923123327487616
fdc4dddb01,8,24.96561762283486
fdc4dddb01,7,22.886818076790195
fdc4dddb01,6,22.707731972251555
fdc4dddb01,5,23.491465485882063
fdc4dddb01,4,23.69755170933812
fdc4dddb01,3,24.565531427141575
fdc4dddb01,2,26.14662517326294
fdc4dddb01,1,24.74873482668496
fdbcf987fa,10,23.30998349537588
fdbcf987fa,9,23.65862201490211
fdbcf987fa,8,23.13288695925933
fdbcf987fa,7,23.62287546486682
fdbcf987fa,6,24.852848508530823
fdbcf987fa,5,25.750854483788615
fdbcf987fa,4,24.29335663798796
fdbcf987fa,3,25.26378347986283
fdbcf987fa,2,26.356481758098415
fdbcf987fa,1,24.937149251653533
fdba794336,10,13.358471218774522
fdba794336,9,14.387609732456491
fdba794336,8,14.805499484411065
fdba794336,7,17.252940453159436
fdba794336,6,18.024927022991157
fdba794336,5,16.922329910709013
fdba794336,4,15.725049485238506
fdba794336,3,16.7795405743981
fdba794336,2,15.996218845156374
fdba794336,1,16.095204396146293
fdb99f39eb,10,37.929391960766985
fdb99f39eb,9,35.143303445531764
fdb99f39eb,8,36.14893809917178
fdb99f39eb,7,38.14268231261986
fdb99f39eb,6,38.757797350391684
fdb99f39eb,5,40.25503450311528
fdb99f39eb,4,44.221048631967825
fdb99f39eb,3,38.32206483844704
fdb99f39eb,2,36.507291084073664
fdb99f39eb,1,36.60644568742616
fdab4c5e61,10,20.85018407593054
fdab4c5e61,9,19.4646688712775
fdab4c5e61,8,20.937996526944982
fdab4c5e61,7,22.120421969883235
fdab4c5e61,6,21.748306335852565
fdab4c5e61,5,22.268385306918614
fdab4c5e61,4,22.98413263017339
fdab4c5e61,3,20.566341889759762
fdab4c5e61,2,18.554546370399137
fdab4c5e61,1,18.60370081159356
fdab00ab9b,10,40.107675774648314
fdab00ab9b,9,38.38509726069231
fdab00ab9b,8,40.59197979469588
fdab00ab9b,7,43.04249641662726
fdab00ab9b,6,38.17759644686016
fdab00ab9b,5,40.771986277142226
fdab00ab9b,4,42.06603541723522
fdab00ab9b,3,40.216080941450734
fdab00ab9b,2,40.90680342860107
fdab00ab9b,1,44.25792165339778
fda3f9dbfd,10,32.78422323696332
fda3f9dbfd,9,36.31916311109515
fda3f9dbfd,8,37.892783067913484
fda3f9dbfd,7,41.430434801544045
fda3f9dbfd,6,34.74739059116894
fda3f9dbfd,5,44.20214881412508
fda3f9dbfd,4,37.48513699108382
fda3f9dbfd,3,34.32983518477306
fda3f9dbfd,2,37.50170025828837
fda3f9dbfd,1,37.60979985361592
fd98aa9d9c,10,26.98691129615238
fd98aa9d9c,9,24.563269247764502
fd98aa9d9c,8,24.567751738375026
fd98aa9d9c,7,25.78614552891688
fd98aa9d9c,6,25.2993145364724
fd98aa9d9c,5,24.889251702012157
fd98aa9d9c,4,23.68280265951668
fd98aa9d9c,3,25.478004003112915
fd98aa9d9c,2,25.800926775799187
fd98aa9d9c,1,24.2991186157663
fd945d1306,10,57.28113613681307
fd945d1306,9,46.86863694801792
fd945d1306,8,51.623622142006205
fd945d1306,7,52.57002400687997
fd945d1306,6,51.05573200813878
fd945d1306,5,51.844593183207614
fd945d1306,4,55.5508990422123
fd945d1306,3,55.353598320149906
fd945d1306,2,48.11417154903829
fd945d1306,1,55.8630042164587
fd80a10108,10,27.36416212766213
fd80a10108,9,25.87762833743281
fd80a10108,8,20.574401068141228
fd80a10108,7,21.240749444373
fd80a10108,6,18.23453989165385
fd80a10108,5,24.008979119064357
fd80a10108,4,25.40084050727758
fd80a10108,3,26.77318637320388
fd80a10108,2,30.846622578636715
fd80a10108,1,32.23659555009377
fd7d77de22,10,50.90284766667101
fd7d77de22,9,45.55636515652034
fd7d77de22,8,45.74883280809784
fd7d77de22,7,44.61663346215342
fd7d77de22,6,44.94992479101938
fd7d77de22,5,45.191191302655064
fd7d77de22,4,44.71206312575512
fd7d77de22,3,48.43442002830396
fd7d77de22,2,47.05529414434745
fd7d77de22,1,47.838256510454805
fd77ae3ed9,10,11.724136782450275
fd77ae3ed9,9,11.964742252127905
fd77ae3ed9,8,11.895794707990204
fd77ae3ed9,7,10.955437548877905
fd77ae3ed9,6,11.741860455275217
fd77ae3ed9,5,11.88405392539399
fd77ae3ed9,4,14.402353220883041
fd77ae3ed9,3,11.547156124666534
fd77ae3ed9,2,12.003137452118045
fd77ae3ed9,1,12.283187069585168
fd71533356,10,28.229191721190027
fd71533356,9,27.972410293351523
fd71533356,8,27.14190677810187
fd71533356,7,29.134599703451087
fd71533356,6,26.668374364508892
fd71533356,5,26.009814598112474
fd71533356,4,28.517040337367344
fd71533356,3,30.12705966970859
fd71533356,2,28.29493422346402
fd71533356,1,30.75389235902369
fd69b53f64,10,49.3969562134643
fd69b53f64,9,59.07085374524562
fd69b53f64,8,58.46474455312396
fd69b53f64,7,62.98096083450664
fd69b53f64,6,63.68688970261581
fd69b53f64,5,43.30176725363441
fd69b53f64,4,38.94799391804748
fd69b53f64,3,57.49955584279729
fd69b53f64,2,68.4174404167327
fd69b53f64,1,68.15969498621881
fd65ddd350,10,17.79842000927919
fd65ddd350,9,18.166077277915445
fd65ddd350,8,18.6953855370784
fd65ddd350,7,18.218684367207842
fd65ddd350,6,17.596383276337953
fd65ddd350,5,18.24448670552526
fd65ddd350,4,20.408942379904232
fd65ddd350,3,18.671963662605396
fd65ddd350,2,18.15215996267048
fd65ddd350,1,18.50710194782926
fd47ac3c0f,10,57.48540860001394
fd47ac3c0f,9,52.70238707365268
fd47ac3c0f,8,57.49237759322085
fd47ac3c0f,7,56.96631975078115
fd47ac3c0f,6,60.454758387460544
fd47ac3c0f,5,61.22622355960612
fd47ac3c0f,4,65.12906930397848
fd47ac3c0f,3,67.01193999706261
fd47ac3c0f,2,64.58270895886619
fd47ac3c0f,1,66.47778411850976
fd36d80fe1,10,23.281179203576933
fd36d80fe1,9,22.725142344571978
fd36d80fe1,8,27.628001985931196
fd36d80fe1,7,25.808509911003082
fd36d80fe1,6,26.965965029324487
fd36d80fe1,5,29.285183565757844
fd36d80fe1,4,29.259868615191937
fd36d80fe1,3,24.53612524088094
fd36d80fe1,2,26.556965991513316
fd36d80fe1,1,28.399411035018108
fd242859bc,10,15.088386820353524
fd242859bc,9,13.274616090982626
fd242859bc,8,14.036064678531856
fd242859bc,7,14.542574202904214
fd242859bc,6,16.695276748557646
fd242859bc,5,16.284446530339224
fd242859bc,4,16.10647370599719
fd242859bc,3,15.027949098171737
fd242859bc,2,14.004868596065258
fd242859bc,1,13.497562585120992
fd21cc3cb5,10,18.666601686037254
fd21cc3cb5,9,18.935557895819894
fd21cc3cb5,8,20.302374271459115
fd21cc3cb5,7,20.400909186328235
fd21cc3cb5,6,21.094347771741567
fd21cc3cb5,5,18.70229167981453
fd21cc3cb5,4,17.421735876113786
fd21cc3cb5,3,16.25116934949719
fd21cc3cb5,2,16.541157079934532
fd21cc3cb5,1,18.187979974253608
fd1abbda17,10,33.5690337840504
fd1abbda17,9,30.93574722444032
fd1abbda17,8,33.45903244488022
fd1abbda17,7,30.00977670057971
fd1abbda17,6,30.592496407679402
fd1abbda17,5,34.670633307469494
fd1abbda17,4,35.166423766636825
fd1abbda17,3,29.861010240314723
fd1abbda17,2,30.11256240283581
fd1abbda17,1,30.504152760148855
fd088aceb6,10,35.90190906762502
fd088aceb6,9,33.833591374914796
fd088aceb6,8,34.22804908972911
fd088aceb6,7,33.073144268702286
fd088aceb6,6,32.903807177121955
fd088aceb6,5,34.28244915759789
fd088aceb6,4,35.53360872950174
fd088aceb6,3,36.42935980238767
fd088aceb6,2,38.0690266031016
fd088aceb6,1,41.77440023861886
fcfe44d0a0,10,24.45288254888762
fcfe44d0a0,9,26.031459294022977
fcfe44d0a0,8,29.330164826755293
fcfe44d0a0,7,28.332715282408657
fcfe44d0a0,6,27.371886487198324
fcfe44d0a0,5,28.99987370079546
fcfe44d0a0,4,26.848579498487172
fcfe44d0a0,3,26.34157985912401
fcfe44d0a0,2,27.28915300045442
fcfe44d0a0,1,27.897003569233366
fcf40aad4b,10,35.855570984147164
fcf40aad4b,9,31.655284366033545
fcf40aad4b,8,32.903939081217665
fcf40aad4b,7,32.022565946601446
fcf40aad4b,6,33.24264241799803
fcf40aad4b,5,35.53314639504643
fcf40aad4b,4,39.14728088681899
fcf40aad4b,3,34.327550742663476
fcf40aad4b,2,31.439781620269045
fcf40aad4b,1,33.01881770218124
fcee7e430b,10,29.773458804116142
fcee7e430b,9,28.787575601441898
fcee7e430b,8,28.19670693480593
fcee7e430b,7,29.21920543654
fcee7e430b,6,34.43952643064214
fcee7e430b,5,34.493168246175905
fcee7e430b,4,32.29086342450799
fcee7e430b,3,30.94297069585701
fcee7e430b,2,29.117512591258162
fcee7e430b,1,29.495769701964438
fce1eda2d2,10,34.50388013135126
fce1eda2d2,9,35.15911255831686
fce1eda2d2,8,36.4134189397343
fce1eda2d2,7,37.85029307877066
fce1eda2d2,6,38.26702284536438
fce1eda2d2,5,35.7887817913293
fce1eda2d2,4,36.94402380270376
fce1eda2d2,3,37.05833487404931
fce1eda2d2,2,41.13186884848736
fce1eda2d2,1,40.05626004152606
fcd3ea0945,10,11.596184612536895
fcd3ea0945,9,12.280660789972414
fcd3ea0945,8,13.296692954645097
fcd3ea0945,7,11.07553261405199
fcd3ea0945,6,11.226841843051583
fcd3ea0945,5,11.742731288311958
fcd3ea0945,4,11.301974312684562
fcd3ea0945,3,11.872441668920668
fcd3ea0945,2,14.84303344542414
fcd3ea0945,1,13.796191620132198
fccb6362a9,10,40.41394734680747
fccb6362a9,9,42.58852555556228
fccb6362a9,8,40.67808907987588
fccb6362a9,7,37.33224891799159
fccb6362a9,6,39.66117522864932
fccb6362a9,5,40.994677850597654
fccb6362a9,4,38.56469361154144
fccb6362a9,3,37.46836002684443
fccb6362a9,2,38.72397687966335
fccb6362a9,1,44.996882689337916
fcc687ca8d,10,31.194746608985813
fcc687ca8d,9,27.70391513012317
fcc687ca8d,8,27.520487811766767
fcc687ca8d,7,29.156989327034513
fcc687ca8d,6,33.450595772699295
fcc687ca8d,5,41.930544030715275
fcc687ca8d,4,42.950124960281016
fcc687ca8d,3,33.454782244998114
fcc687ca8d,2,30.552389351694252
fcc687ca8d,1,31.989978181788416
fcb55bd7a8,10,21.41124513406319
fcb55bd7a8,9,19.228902849102393
fcb55bd7a8,8,23.995135789866776
fcb55bd7a8,7,17.42302107975172
fcb55bd7a8,6,16.403989280372787
fcb55bd7a8,5,16.41653140306835
fcb55bd7a8,4,18.136490227073192
fcb55bd7a8,3,27.401321821322355
fcb55bd7a8,2,24.81276633738342
fcb55bd7a8,1,25.710647238315822
fca1bf3940,10,26.317438386573045
